ID,OBJECTID,SPAD_ID,STREETID,TAX_ID,PRINTKEY,LONGNAME,FIPMCD,FIPPLC,ST_NUMBER,ST_NAME,LU_CODE,Assets_within_Comm_Co_CODEA,Assets_within_Comm_Co_CODEB,Assets_within_Comm_Co_CombinedCode,CombinedCodeNumber,PRE,NAME,TYPE,SUFFIX,MCDNAME,ZIPCODE,NEWADD,LASTEDIT,GRP_NAME,SUITE,APT_ID,UNITS,NOTES,alias1,alias2,alias3,CNTY,AG1,AG2,AG3,FCODE,MUN,LOC_FLD2,Lon,Lat,Corridor,CODEAB_CODEA,CODEAB_CODEB,ENTITY,CODEAB_CombinedCode,Entity2,Entity_Category,GeneralCategories
2673,171168,1538501,12576749,3.115E+25,072.-16-28.0,,73000,73000,3714,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/20/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1422,43.0121,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2681,171176,1538509,12576753,3.115E+25,072.-04-01.0,,73000,73000,102,BENNINGTON DR,210,210,0,21000,21000,,BENNINGTON,DR,,SYRACUSE CITY,13205,4/22/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1415,43.0118,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2682,171315,1538647,12576721,3.115E+25,072.-16-32.0,,73000,73000,100,BELLE AVE,210,210,0,21000,21000,,BELLE,AVE,,SYRACUSE CITY,13205,4/23/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1426,43.0117,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2686,171525,1538854,12576630,3.115E+25,071.-03-22.0,,73000,73000,4341,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/24/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.143,43.0057,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2687,171526,1538855,12576630,3.115E+25,071.-03-23.0,,73000,73000,4337,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/24/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.143,43.0059,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2688,171527,1538856,12576630,3.115E+25,071.-03-27.0,,73000,73000,4315,S SALINA ST,484,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/24/2012,,,,,1,Needs to be verified,,,,67,,,,GIS,SYR,,-76.1429,43.0065,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2697,171741,1539067,12576612,3.115E+25,071.-11-18.0,,73000,73000,4527,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/26/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1427,43.003,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2699,171743,1539069,12576612,3.115E+25,071.-11-20.0,,73000,73000,4519,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/26/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1427,43.0033,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2700,171744,1539070,12576612,3.115E+25,071.-11-21.0,,73000,73000,4515,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/26/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1427,43.0034,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2702,171746,1539072,12576628,3.115E+25,071.-22-10.0,,73000,73000,4432,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/27/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1432,43.0046,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2703,171747,1539073,12576628,3.115E+25,071.-22-11.0,,73000,73000,4438,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/27/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1432,43.0045,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2704,171748,1539074,12576628,3.115E+25,071.-22-12.0,,73000,73000,4440,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/27/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1433,43.0044,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2705,171749,1539075,12576628,3.115E+25,071.-22-13.0,,73000,73000,4444,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/27/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1432,43.0042,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2706,171750,1539076,12576613,3.115E+25,071.-22-14.0,,73000,73000,4452,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/27/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1432,43.004,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2707,171751,1539077,12576613,3.115E+25,071.-22-15.0,,73000,73000,4454,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/27/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1432,43.004,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2712,171760,1539082,12576612,3.115E+25,071.-21-11.0,,73000,73000,4514,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/27/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1432,43.0033,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2713,171761,1539083,12576612,3.115E+25,071.-21-12.0,,73000,73000,4518,S SALINA ST,210,210,0,21000,21000,S,SALINA,ST,,SYRACUSE CITY,13205,4/27/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1431,43.0032,Southside Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2766,174899,1541214,12573438,3.115E+25,100.-14-53.0,,73000,73000,745,OTISCO ST,281,210,0,21000,21000,,OTISCO,ST,,SYRACUSE CITY,13204,1/14/2013,,,,,3,,,,,67,,,,GIS,SYR,,-76.1707,43.0436,Geddes Marcellus,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2784,175791,1541319,12573618,3.115E+25,100.-11-04.0,,73000,73000,517,MARCELLUS ST,210,210,0,21000,21000,,MARCELLUS,ST,,SYRACUSE CITY,13204,8/15/2013,,,,,1,,,,,67,,,,GIS,SYR,,-76.1663,43.0457,Geddes Marcellus,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
2796,177850,1541351,12575219,3.115E+25,002.-13-12.0,,73000,73000,237,LEMOYNE AVE,210,210,0,21000,21000,,LEMOYNE,AVE,,SYRACUSE CITY,13208,3/17/2016,,,,,1,,,,,67,,,,GIS,SYR,,-76.1639,43.0691,North Salina,210,0,SINGLE FAMILY HOUSE,21000,Single Family House,Residential,Residential
134,6300,1527659,12573634,3.115E+25,100.-08-05.0,,73000,73000,215,MARCELLUS ST,220,220,0,22000,22000,,MARCELLUS,ST,,SYRACUSE CITY,13204,1/1/2012,,,,,2,,,,,67,,,,GIS,SYR,,-76.1612,43.047,Geddes Marcellus,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
135,6301,1527661,12573634,3.115E+25,100.-08-04.0,,73000,73000,217,MARCELLUS ST,220,220,0,22000,22000,,MARCELLUS,ST,,SYRACUSE CITY,13204,1/1/2012,,,,,2,,,,,67,,,,GIS,SYR,,-76.1613,43.047,Geddes Marcellus,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
997,92961,1520464,12580290,3.115E+25,010.-05-01.0,,73000,73000,1879,GRANT BLVD,220,220,0,22000,22000,,GRANT,BLVD,,SYRACUSE CITY,13208,4/26/2010,,,,,1,,,,,67,,,,GIS,SYR,,-76.1416,43.072,Grant Butternut Cir,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
998,92962,1520465,12580290,3.115E+25,010.-05-01.0,,73000,73000,1877,GRANT BLVD,220,220,0,22000,22000,,GRANT,BLVD,,SYRACUSE CITY,13208,4/26/2010,,,,,1,,,,,67,,,,GIS,SYR,,-76.1416,43.072,Grant Butternut Cir,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1019,93422,1520471,12580291,3.115E+25,010.-05-07.0,,73000,73000,1823,GRANT BLVD,220,220,0,22000,22000,,GRANT,BLVD,,SYRACUSE CITY,13208,4/28/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1406,43.0721,Grant Butternut Cir,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1020,93423,1520472,12580291,3.115E+25,010.-05-08.0,,73000,73000,1817,GRANT BLVD,220,220,0,22000,22000,,GRANT,BLVD,,SYRACUSE CITY,13208,4/28/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1405,43.0721,Grant Butternut Cir,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1024,93427,1520476,12580304,3.115E+25,010.-05-14.0,,73000,73000,1713,GRANT BLVD,220,220,0,22000,22000,,GRANT,BLVD,,SYRACUSE CITY,13208,4/28/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1397,43.0721,Grant Butternut Cir,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1025,93428,1520477,12580304,3.115E+25,010.-05-16.0,,73000,73000,1709,GRANT BLVD,220,220,0,22000,22000,,GRANT,BLVD,,SYRACUSE CITY,13208,4/28/2010,,,,,1,,,,,67,,,,GIS,SYR,,-76.1394,43.0721,Grant Butternut Cir,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1026,93429,1520478,12580304,3.115E+25,010.-05-16.0,,73000,73000,1707,GRANT BLVD,220,220,0,22000,22000,,GRANT,BLVD,,SYRACUSE CITY,13208,4/28/2010,,,,,1,,,,,67,,,,GIS,SYR,,-76.1394,43.0721,Grant Butternut Cir,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1028,93990,1518492,12580291,3.115E+25,011.-10-35.0,,73000,73000,1812,GRANT BLVD,220,220,0,22000,22000,,GRANT,BLVD,,SYRACUSE CITY,13208,4/12/2010,,,,,2,Second unit could use 1810 Grant Blvd,,,,67,,,,GIS,SYR,,-76.1404,43.0723,Grant Butternut Cir,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1029,93991,1518493,12580291,3.115E+25,011.-10-36.0,,73000,73000,1820,GRANT BLVD,220,220,0,22000,22000,,GRANT,BLVD,,SYRACUSE CITY,13208,4/12/2010,,,,,2,Second unit could use 1818 Grant Blvd,,,,67,,,,GIS,SYR,,-76.1406,43.0723,Grant Butternut Cir,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1031,93993,1518495,12580291,3.115E+25,011.-10-38.0,,73000,73000,1844,GRANT BLVD,220,220,0,22000,22000,,GRANT,BLVD,,SYRACUSE CITY,13208,4/12/2010,,,,,2,Second unit could use 1846 Grant Blvd,,,,67,,,,GIS,SYR,,-76.141,43.0723,Grant Butternut Cir,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1032,93994,1518496,12580292,3.115E+25,011.-10-39.0,,73000,73000,116,GREENLAND DR,220,220,0,22000,22000,,GREENLAND,DR,,SYRACUSE CITY,13208,4/12/2010,,,,,2,Second unit could use 114 Greenland Dr,,,,67,,,,GIS,SYR,,-76.1411,43.0725,Grant Butternut Cir,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1042,98632,1504271,12578187,3.115E+25,047.-07-08.0,,73000,73000,316,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/7/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1199,43.0447,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1045,98635,1504274,12578187,3.115E+25,047.-07-11.0,,73000,73000,322,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/7/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1199,43.0444,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1046,98636,1504275,12578187,3.115E+25,047.-07-12.0,,73000,73000,324,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/7/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1199,43.0443,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1047,98637,1504276,12578187,3.115E+25,047.-07-13.0,,73000,73000,326,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/7/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1198,43.0442,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1050,98889,1504608,12577636,3.115E+25,046.-08-11.0,,73000,73000,602,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/12/2008,,,,,1,,,,,67,,,,GIS,SYR,,-76.1194,43.0392,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1051,98890,1504609,12577636,3.115E+25,046.-08-11.0,,73000,73000,604,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/12/2008,,,,,1,,,,,67,,,,GIS,SYR,,-76.1194,43.0391,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1055,98894,1504613,12578506,3.115E+25,046.-08-15.0,,73000,73000,624,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/12/2008,,,,,2,Second unit could use 624 Westcott St,,,,67,,,,GIS,SYR,,-76.1193,43.0387,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1056,98922,1504641,12577639,3.115E+25,046.-07-12.0,,73000,73000,744,S BEECH ST,220,220,0,22000,22000,S,BEECH,ST,,SYRACUSE CITY,13210,10/13/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1197,43.0401,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1062,99146,1503433,12578180,3.115E+25,037.-22-33.0,,73000,73000,459,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,9/30/2008,,,,,2,Second unit could use 461,,,,67,,,,GIS,SYR,,-76.1192,43.0423,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1065,99273,1503436,12578180,3.115E+25,037.-22-36.0,,73000,73000,451,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,9/30/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1193,43.0426,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1066,99274,1503437,12578180,3.115E+25,037.-22-37.0,,73000,73000,447,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,9/30/2008,,,,,1,,,,,67,,,,GIS,SYR,,-76.1193,43.0427,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1067,99275,1503438,12578180,3.115E+25,037.-22-37.0,,73000,73000,445,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,9/30/2008,,,,,1,,,,,67,,,,GIS,SYR,,-76.1193,43.0427,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1068,99276,1503439,12578180,3.115E+25,037.-22-38.0,,73000,73000,439,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,9/30/2008,,,,,2,Second unit could use 441,,,,67,,,,GIS,SYR,,-76.1193,43.0428,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1072,99280,1503443,12578180,3.115E+25,037.-22-42.0,,73000,73000,425,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,9/30/2008,,,,,2,Second unit could use 427,,,,67,,,,GIS,SYR,,-76.1193,43.0433,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1080,99288,1503451,12578187,3.115E+25,037.-22-51.1,,73000,73000,325,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,9/30/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1194,43.0445,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1085,100390,1504319,12578180,3.115E+25,047.-08-07.0,,73000,73000,412,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/8/2008,,,,,2,Second unit could use 414,,,,67,,,,GIS,SYR,,-76.1198,43.0436,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1086,100391,1504320,12578180,3.115E+25,047.-08-08.0,,73000,73000,416,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/8/2008,,,,,2,Second unit could use 418,,,,67,,,,GIS,SYR,,-76.1198,43.0435,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1087,100392,1504321,12578180,3.115E+25,047.-08-09.0,,73000,73000,420,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/8/2008,,,,,2,Second unit could use 422,,,,67,,,,GIS,SYR,,-76.1198,43.0434,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1088,100393,1504322,12578180,3.115E+25,047.-08-10.0,,73000,73000,426,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/8/2008,,,,,2,Second unit could use 428,,,,67,,,,GIS,SYR,,-76.1198,43.0432,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1091,100396,1504325,12578180,3.115E+25,047.-08-13.0,,73000,73000,440,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/8/2008,,,,,2,Second ubnit could use 442,,,,67,,,,GIS,SYR,,-76.1197,43.0428,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1092,100397,1504326,12578180,3.115E+25,047.-08-14.0,,73000,73000,444,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/8/2008,,,,,2,Second ubnit could use 446,,,,67,,,,GIS,SYR,,-76.1197,43.0427,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1093,100398,1504327,12578180,3.115E+25,047.-08-15.0,,73000,73000,450,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/8/2008,,,,,2,Second ubnit could use 452,,,,67,,,,GIS,SYR,,-76.1197,43.0426,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1094,100399,1504328,12578180,3.115E+25,047.-08-16.0,,73000,73000,454,WESTCOTT ST,220,220,0,22000,22000,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/8/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1197,43.0425,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1120,100870,1504836,12578517,3.115E+25,045.-17-02.0,,73000,73000,100,VICTORIA PL,220,220,0,22000,22000,,VICTORIA,PL,,SYRACUSE CITY,13210,10/15/2008,,,,,1,,,,,67,,,,GIS,SYR,,-76.1189,43.0405,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1121,100871,1504837,12578517,3.115E+25,045.-17-02.0,,73000,73000,102,VICTORIA PL,220,220,0,22000,22000,,VICTORIA,PL,,SYRACUSE CITY,13210,10/15/2008,,,,,1,,,,,67,,,,GIS,SYR,,-76.1189,43.0405,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1122,100872,1504838,12578517,3.115E+25,045.-17-03.0,,73000,73000,104,VICTORIA PL,220,220,0,22000,22000,,VICTORIA,PL,,SYRACUSE CITY,13210,10/15/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1188,43.0405,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1124,100894,1504860,13011167,3.115E+25,045.-17-25.0,,73000,73000,103,CONCORD PL,220,220,0,22000,22000,,CONCORD,PL,,SYRACUSE CITY,13210,10/15/2008,,,,,1,,,,,67,,,,GIS,SYR,,-76.1188,43.04,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1125,100895,1504861,13011167,3.115E+25,045.-17-25.0,,73000,73000,101,CONCORD PL,220,220,0,22000,22000,,CONCORD,PL,,SYRACUSE CITY,13210,10/15/2008,,,,,1,Actually uses 103 1/2 (should be 101),,,,67,,,,GIS,SYR,,-76.1189,43.04,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1127,100897,1504863,12578515,3.115E+25,045.-16-02.0,,73000,73000,102,CONCORD PL,220,220,0,22000,22000,,CONCORD,PL,,SYRACUSE CITY,13210,10/15/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1188,43.0396,Westcott,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1146,104642,1522177,12580177,3.115E+25,009.-21-38.0,,73000,73000,110,SPRING ST,220,220,0,22000,22000,,SPRING,ST,,SYRACUSE CITY,13208,12/1/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1439,43.0654,Butternut,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1148,104681,1522201,12580177,3.115E+25,009.-22-16.0,,73000,73000,105,SPRING ST,220,220,0,22000,22000,,SPRING,ST,,SYRACUSE CITY,13208,12/1/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1438,43.0651,Butternut,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1149,104682,1522202,12580177,3.115E+25,009.-22-17.0,,73000,73000,103,SPRING ST,220,220,0,22000,22000,,SPRING,ST,,SYRACUSE CITY,13208,12/1/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1436,43.065,Butternut,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1170,108559,1513291,12578807,3.115E+25,028.-08-20.0,,73000,73000,1503,BURNET AVE,220,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/28/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1165,43.0559,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1172,108562,1513294,12578807,3.115E+25,028.-12-14.0,,73000,73000,1500,BURNET AVE,220,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/28/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1167,43.0556,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1180,108573,1513308,12578802,3.115E+25,028.-12-11.0,,73000,73000,1448,BURNET AVE,281,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/30/2009,,,,,1,,,,,67,,,,GIS,SYR,,-76.1176,43.0553,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1181,108574,1513307,12578802,3.115E+25,028.-12-11.0,,73000,73000,1450,BURNET AVE,281,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/30/2009,,,,,1,,,,,67,,,,GIS,SYR,,-76.1175,43.0553,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1182,108575,1513309,12578802,3.115E+25,028.-11-14.0,,73000,73000,1449,BURNET AVE,220,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/30/2009,,,,,2,Second unit could use 1451 Burnet Ave,,,,67,,,,GIS,SYR,,-76.1176,43.0556,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1189,108582,1513316,12578802,3.115E+25,028.-11-21.0,,73000,73000,1427,BURNET AVE,220,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/30/2009,,,,,2,Second unit could use 1429 Burnet Ave,,,,67,,,,GIS,SYR,,-76.1184,43.0554,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1195,108588,1513322,12578802,3.115E+25,028.-11-27.0,,73000,73000,1407,BURNET AVE,425,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/30/2009,,,,,1,,,,,67,,,,GIS,SYR,,-76.119,43.0552,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1196,108589,1513323,12578802,3.115E+25,028.-11-27.0,,73000,73000,1405,BURNET AVE,425,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/30/2009,,,,,1,,,,,67,,,,GIS,SYR,,-76.119,43.0552,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1198,108678,1513414,12578361,3.115E+25,028.-14-14.0,,73000,73000,301,GREENWAY AVE,220,220,0,22000,22000,,GREENWAY,AVE,,SYRACUSE CITY,13206,8/31/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1196,43.0552,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1202,108683,1513419,12578354,3.115E+25,028.-14-20.0,,73000,73000,1351,BURNET AVE,220,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/31/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1203,43.0549,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1206,108687,1513423,12578354,3.115E+25,028.-14-27.0,,73000,73000,1313,BURNET AVE,220,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/31/2009,,,,,1,,,,,67,,,,GIS,SYR,,-76.1215,43.0545,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1207,108688,1513424,12578354,3.115E+25,028.-14-27.0,,73000,73000,1311,BURNET AVE,220,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/31/2009,,,,,1,,,,,67,,,,GIS,SYR,,-76.1215,43.0545,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
1209,108693,1513429,12578354,3.115E+25,028.-13-03.0,,73000,73000,1326,BURNET AVE,220,220,0,22000,22000,,BURNET,AVE,,SYRACUSE CITY,13206,8/31/2009,,,,,1,,,,,67,,,,GIS,SYR,,-76.121,43.0544,Burnet,220,0,TWO-FAMILY HOUSE,22000,Two-Family House,Residential,Residential
